wavelength_center_nm,trans_total,trans_h2o,trans_co2
9390.0,0.999799568553,0.999805368065,0.999994195762
9410.0,0.999933784703,0.999938314611,0.999995469810
9430.0,0.999908957748,0.999916552581,0.999992404771
9450.0,0.999960380887,0.999979233513,0.999981147182
9470.0,0.999939659645,0.999954076107,0.999985581557
9490.0,0.999981849003,0.999997478234,0.999984370741
9510.0,0.999922578368,0.999945830531,0.999976747557
9530.0,0.999922722123,0.999943524816,0.999979196907
9550.0,0.999983690000,0.999998792427,0.999984897563
9570.0,0.999985178527,0.999998950447,0.999986228073
9590.0,0.999957940174,0.999970632363,0.999987307686
9610.0,0.999964649499,0.999976569049,0.999988080204
9630.0,0.999947872686,0.999962419170,0.999985452107
9650.0,0.999990607638,0.999998877939,0.999991729675
9670.0,0.999992670462,0.999998718844,0.999993951608
9690.0,0.999972884161,0.999977694531,0.999995189588
9710.0,0.999882144012,0.999885964839,0.999996178171
9730.0,0.999911225883,0.999914204087,0.999997021735
9750.0,0.999996664955,0.999998940292,0.999997724661
9770.0,0.999998086984,0.999999814918,0.999998272065
9790.0,0.999993301164,0.999994581797,0.999998719365
9810.0,0.999988664582,0.999989602799,0.999999061774
9830.0,0.999888447271,0.999889126678,0.999999320579
9850.0,0.999759666094,0.999760143900,0.999999521580
9870.0,0.999986550125,0.999986868089,0.999999682033
9890.0,0.999909651180,0.999909761865,0.999999889306
9910.0,0.999930180425,0.999930356985,0.999999823341
9930.0,0.999991809324,0.999991956529,0.999999852794
9950.0,0.999993397198,0.999993497774,0.999999899424
9970.0,0.999983268050,0.999983335867,0.999999932182
9990.0,0.999970238114,0.999970291074,0.999999947040
10010.0,0.999965497553,0.999965566825,0.999999930725
10030.0,0.999997368252,0.999997485425,0.999999882826
10050.0,0.999995093342,0.999995471609,0.999999621731
10070.0,0.999999099505,0.999999794073,0.999999305432
10090.0,0.999995071414,0.999996424992,0.999998646419
10110.0,0.999995467310,0.999997952649,0.999997514658
10130.0,0.999995504451,0.999999756364,0.999995748085
10150.0,0.999991697291,0.999998220773,0.999993476493
10170.0,0.999983493906,0.999989288336,0.999994205536
10190.0,0.999979101344,0.999991081041,0.999988020205
10210.0,0.999984879509,0.999996984416,0.999987895068
10230.0,0.999943797018,0.999958361251,0.999985435156
10250.0,0.999882826858,0.999897383693,0.999985438305
10270.0,0.999905481069,0.999924198428,0.999981281726
